id	random	valence	sd	text
7927	1	1.20	1.23	"Autres bénéficiaires d'incidents survenus aux Australiens: les deux défis néo-zélandais. ""Team New Zealand"", celui de Jean , vainqueur de France 3 à l'occasion de la seule régate disputée samedi dans le brouillard, conserve sa première place et ""Win New Zealand"", celui de Pierre , rejoint ""One Australia"" à la deuxième place."
8183	1	1.20	1.14	"Multilingue et multiforme, elle est un témoignage extraordinaire de la personnalité du compositeur et elle traversera notre oeuvre, dite en polyphonie par les chanteurs, comme une broderie en contrepoint du fil principal de la pièce: la vie même de Jean , rythmée par le ""glas"" de douze grandes heures - des citations des douze ""Prophéties des sibylles""."
8967	1	1.20	1.32	Luc , qui avait quitté Valence sous le soleil matinal avec 44 secondes d'avance, et Jean , qui s'est brûlé deux doigts en changeant... un disque de freins, ont été parfaitement sublimes sur les routes menant à Digne.
9436	1	1.20	0.42	Pendant ce temps, Luc réaffirmait son soutien à Jean - même s'il a fait des fautes -, soulignant que Bonn veut encourager les réformes en Russie.
10599	1	1.20	0.42	"Raillée et décriée par la plupart des observateurs, accueillie au mieux par un scepticisme poli, la médiation menée par Marc à la veille de Noël débouche ainsi sur un bilan ""globalement positif""."
10707	1	1.20	0.79	Si Marc était encore un beau ténébreux, il avait déjà trouvé son créneau et ne devra plus en changer pour le restant de sa carrière.
10782	1	1.20	0.79	Avant de faire des voix, il y avait beaucoup de tripes et de coeur! -, Pierre donna les lignes de conduite de sa majorité: pas de politique opaque, pas de majorité uniquement au conseil, une politique d'ouverture et une force de rassemblement.
2148	1	1.30	0.95	"Six cents auteurs et plasticiens apparaissent dans un catalogue riche de trois cent cinquante volumes dont, rançon du succès, certains sont épuisés - et il arrive même de réimprimer, comme c'est le cas pour "" La courte échelle et autres scénarios"", de Max ."
2674	1	1.30	0.82	Pour appuyer son argumentation, Jean note que les études montrent une croissance continue de l'emploi à Bruxelles.
2820	1	1.30	0.67	"C'est ainsi que Luc fils a rendu le camélia célèbre dans la société parisienne en l'associant à son héroïne malheureuse, "" La Dame aux camélias "" dont le succès est inusable auprès des âmes sensibles."
4056	1	1.30	0.82	Au vu du calendrier concocté par Luc , la préparation d' Elise ne souffre pas la moindre improvisation et devrait inévitablement conduire à accroître encore sa popularité.
4446	1	1.30	0.82	Dans la difficulté, cette équipe manifeste un louable désir de s'en sortir, analysa Tom .
4968	1	1.30	0.82	"Dans un entretien publié par "" Le Parisien "", Max , vice-président de TF 1, assure que Pierre qui vient de reprendre la présentation du "" Vingt Heures "" est encore là pour longtemps."
5457	1	1.30	0.82	Dans la soirée, alors que chaque chaîne devait reprendre ses programmes, elles ont décidé de diffuser conjointement une émission improvisée réunissant les collègues les plus proches de Jean .
6019	1	1.30	0.67	Les politiques et les mondains avaient en partie cédé la place aux artistes, à la mémoire vivante de la Monnaie: un passage de témoins à qui Tom rendit hommage.
6254	1	1.30	0.82	Tom a précisé samedi dernier sa volonté de réaliser ce scénario.
7965	1	1.30	0.95	Pierre (7.94 m en longueur) était, lui aussi, dans une période faste, puisqu'il avait sauté un centimètre de moins il y a quinze jours.
9251	1	1.30	0.82	Ils ont un point commun: une sympathie réelle pour l'évêque des exclus Tom qu'ils considèrent un peu comme le leur.
1604	1	1.40	0.70	Jean vient d'annoncer officiellement sa candidature à la présidence, et est déjà déclaré favori.
3586	1	1.40	1.07	Mais peut-on justement imaginer plus belle oeuvre que celle léguée à la postérité par Luc sous le numéro 23 de cette franchise de l'Illinois ?
8477	1	1.40	0.97	Agé de 24 ans à peine et jusqu'ici toujours barré sinon écrasé par la concurrence de Jean , pour le profit duquel il devait dépenser la majeure partie de son énergie, le jeune sprinter Flandrien se voit ainsi attribuer une première vraie chance de démontrer sa valeur.
8649	1	1.40	1.07	"Et on se repasse à l'infini ""Lola"" ou ""Peau-d' Ane"", Elise a encore sa queue de cheval et cette innocence que personne ne veut perdre..."
10232	1	1.40	0.84	Marc y dispose toujours d'une majorité confortable de 20 sièges (PS-SP-PSC-PRL) sur 27.
10305	1	1.40	1.26	"On a souvent utilisé l'adjectif ""apollinien"" pour décrire le jeu de Max , soulignant par là cette recherche d'équilibre que l'on croit découvrir partout dans ses interprétations comme l'essence même de sa démarche artistique."
682	1	1.50	0.53	Même si Pierre n'avait pas grand chose à dire à l'issue de l'entraînement de hier matin à Crainhem, il n'avait cependant que de bonnes nouvelles à annoncer.
1111	1	1.50	0.97	Le bureau connaît lui aussi un renouveau avec l'arrivée (attendue) de Max à la présidence.
1936	1	1.50	0.71	Le sourire, qui illumine le visage de Luc , en dit long : si l'État souhaite vendre - une décision qui sera dictée par des considérations budgétaires, peut-être par le prochain gouvernement -, nous serions enchantés.
1937	1	1.50	0.85	En guise de conclusion, Jean livre les perspectives pour Fortis en 1995 : une progression significative du bénéfice.
2331	1	1.50	0.53	"On craignait pour nos 4 représentants, Marc , Jean , Luc et Tom , engagés dans la première "" Belgium Cup "" présentée ce week-end, au "" Capitol "", à Eupen, mais s'ils ne sortirent pas toujours vainqueurs, ils ne furent pas ridicules, réalisant même parfois de fort jolies choses."
4417	1	1.50	1.35	À la 42e minute, sur un corner donné par Tom , Marc déboulait en tête de cercle pour tromper Jean et donner l'avance à son équipe dans un match enfin lancé (1-0).
6075	1	1.50	0.85	Joignant le geste à la réflexion, Jean s'est mis en tête un nouveau projet pour les jeunes.
6367	1	1.50	0.97	Il arrive ainsi à se faire un nom et est couronné ex aequo avec Tom , par le British Theatre Association Drama Magazine.
6412	1	1.50	0.71	Luc a décidé de me faire confiance au poste d'arrière droit.
7411	1	1.50	1.08	"La première ""vraie"" spéciale, longue de 26 km, allait déboucher sur une fameuse surprise puisque Pierre y signait le meilleur temps."
10563	1	1.50	0.71	Réglant le sort de Tom et de Pierre qui, à trop s'épier, ne se sont même pas affrontés, Marc a fait parler sa puissance pour décrocher le titre de champion de Belgique.
464	1	1.60	0.84	Mais, en tout, il y a la manière et celle utilisée par Marc pour triompher à Maastricht est aussi séduisante que peut l'être sa ville d'origine quand, au printemps, les magnolias y sont en fleurs.
1931	1	1.60	0.97	Lors de nombreuses rencontres avec les journalistes à Bruxelles, Jean n'a pas caché sa satisfaction des résultats de sa première prise de contact avec les autorités de l'Otan et de l'Union européenne.
3601	1	1.60	0.52	Son successeur Max décida de redonner vie à la vocation culturelle des lieux.
7314	1	1.60	0.70	Après avoir promis de rembourser les supporters, Max a désormais trouvé un nouveau moyen de motiver ses joueurs: il offre une bouteille de champagne aux joueurs ayant été à la base de la passe décisive.
9402	1	1.60	0.52	"L'association félicite Luc ""pour l'amélioration appréciable du statut des habitants francophones de Fourons qu'il a récemment obtenue en renonçant à sa nomination naturelle à la fonction de bourgmestre""."
9459	1	1.60	0.97	Pour Pierre , jeudi fut la journée de toutes les réponses.
9632	1	1.60	0.97	En outre, du 25 au 28, le Musée du Cinéma projette 9 films de Tom qui a promis de venir à Bruxelles.
10980	1	1.60	0.70	Tous les blessés, c'est à dire, Tom , Pierre , Marc , Jean et Max , ont repris tout à fait normalement les entraînements collectifs et ils pourraient revendiquer très prochainement une place sur l'échiquier de Luc .
1788	1	1.70	1.06	Ainsi, mon successeur, qui sera probablement Luc , va pouvoir s'appuyer sur un tremplin solide et élastique pour donner un nouvel élan.
2592	1	1.70	0.82	"En fonction de quoi, le théâtre dirigé par Tom présentera au moins 55 spectacles (reprises comprises), dont au moins 30 créations en production ou coproduction avec des compagnies de la Communauté, des centres dramatiques porteurs d'un projet "" jeune théâtre "" ou des opérateurs étrangers."
2836	1	1.70	0.82	L'an passé, Jean avait surpris tout son monde en enlevant son premier Tour des Flandres, au terme d'un sprint homérique disputé à Max , au bout de la Hallebaan.
7344	1	1.70	0.95	Pierre , pour sa première oeuvre, a écrit et réalisé un film très personnel et dense.
7817	1	1.70	0.82	Pierre , mardi, s'est félicité de la grande responsabilité de la cellule représentative étudiante qui a participé aux négociations.
9051	1	1.70	0.67	Entendre Lea nous motive plus que cela nous bloque.
9247	1	1.70	0.95	Les qualités de l'homme n'échappèrent pas non plus à Max qui décida voici trois ans d'en faire un de ses plus proches collaborateurs.
10550	1	1.70	1.16	Elise allait ensuite inscrire 4 buts avant le repos, atteint sur la marque de 5 buts à 2.
4471	1	1.80	0.79	Servie par ses traits délicats, Paula , qui crée un personnage à la fois angélique et retors, trouve en Tristana un rôle à sa mesure.
4856	1	1.80	1.14	La petite tournée effectuée par la troïka européenne du 8 au 10 février au Proche-Orient a été menée tambour battant par un Max des plus dynamiques.
4915	1	1.80	0.79	Marc est venu me féliciter au vestiaire après le match, conclut Jean .
5169	1	1.80	0.79	Avec les retours prochains de Pierre et Max et la certitude de conserver Jean jusqu'au terme de la saison, voilà de bonnes nouvelles pour Marc .
6076	1	1.80	0.79	Pierre a eu l'idée d'une BD pour capter l'intérêt des plus jeunes auditeurs, les musiciens vont se couper en quatre pour eux (ils leur est déjà arrivér de répéter parmi un public d'enfants de trois ans) et Tom , lui, fera montre de ses talents de vulgarisateur.
8357	1	1.80	0.79	C'est un bien beau cadeau du centenaire, qu'ont offert hier aux 2.200 clubs du Royaume Luc et Jean .
768	1	1.90	0.88	Ils attendent avec frénésie la venue (gracieuse!) de Marc , apothéose du stage du Wallonia Walhain qui se termine vendredi.
1413	1	1.90	0.88	Au 70e de ses meetings, Jean fait un tabac à l'applaudimètre.
1689	1	1.90	0.99	Pour la cinquième fois deuxième d'un Grand Prix, Pierre est monté dimanche sur le 14e podium de sa carrière.
8635	1	1.90	0.88	Sorti de l'oubli, le long métrage de Jean est à l'affiche à Paris et même à Rome.
9101	1	1.90	0.88	Pierre a les paupières qui papillottent de joie, il est tendu d'impatience, il a hâte d'affronter le danger de sa succession.
10171	1	1.90	0.74	Pierre est, selon lui, toujours aussi courtois, avec les mêmes paroles douces, et aussi élégant.
10343	1	1.90	0.74	D'ailleurs, j'apprécie beaucoup Pierre qui est un type valable et qui connaît bien ses dossiers.
2639	1	2.00	1.05	Le pays de Wagner célèbre le cent cinquantième anniversaire de la naissance de Jean (1845-1886), créateur de châteaux fabuleux, pastiches du Moyen Age romantique qui surgissent comme dans un dessin animé de Pierre .
6744	1	2.00	0.67	"Une vingtaine de personnages, tous attachants et non frappés du stéréotype cinématographique, gravitent dans le film et entraînent vivement la narration si bien qu'on quitte à regret ""The Shawshank Redemption"" quand le mot fin s'inscrit sur l'écran alors que le marteau et le poster de Elise ont conduit les héros vers la liberté et la chaleur généreuse du soleil du Pacifique..."
9860	1	2.00	0.94	Ce dimanche, effectivement, Tom était un homme heureux et s'il est évident qu'il a surtout remporté un succès contre lui-même en ralliant Dakar tout seul au volant de son Toyota de série, il n'en a pas moins conquis, ou plutôt conforté, une estime unanime dans le monde des rallyes-raids.
10805	1	2.00	0.82	Toute la France se lève pour applaudir le courage du groupe d'intervention mais aussi le courage politique de son Premier ministre Marc .
8976	1	2.10	0.74	J'ai été sacré révélation de deuxième division avec un point d'avance sur Max !
967	1	2.20	0.79	Et je remarque avec plaisir que les musiciens de l'orchestre (avec qui j'avais déjà eu d'excellents contacts lors du spectacle de Jeanne sur les airs de Mozart) sont prêts à le suivre dans cette direction avec enthousiasme.
8716	1	2.20	0.79	En fait, Tom a vécu son métier de journaliste au plus profond de son âme.
3787	1	2.60	0.52	Dès le premier jour de sa visite, la Reine décorera Luc de l'ordre du mérite, l'une des distinctions les plus prestigieuses, et ce dernier lui donnera l'ordre de Bonne-Espérance.
8892	1	2.90	0.32	Tom est papa pour la troisième fois depuis ce 18 janvier.
